hour, canon, id, Borda Pts, Borda pts norm, Borda Proportion, Borda Sum, Canon weight(aggregated votes for this canon)
1, supply_and_demand ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.8,0.2,150,750
1, supply_and_demand ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,1,0.2,150,750
1, productivity ,373e20fa-1caf-4ff8-9275-3565754c3afc,1,0.2,0.2,30,150
1, productivity ,b72cd33d-1e34-441f-af01-d2235c52858e,2,0.4,0.2,30,150
1, productivity ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,1,0.2,0.2,30,150
1, productivity ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,2,0.4,0.2,30,150
1, productivity ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,2,0.4,0.2,30,150
1, productivity ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,2,0.4,0.2,30,150
1, productivity ,9399384b-9842-4c73-a4da-7e5878aba476,3,0.6,0.2,30,150
1, productivity ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,1,0.2,0.2,30,150
1, productivity ,88a21769-c0be-4354-b0d2-d921853d8751,3,0.6,0.2,30,150
1, productivity ,c8f34861-6aa9-46ef-b990-99c4b2390c28,2,0.4,0.2,30,150
1, productivity ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,3,0.6,0.2,30,150
1, productivity ,e103972b-8c66-47b6-9c38-8219003f1e16,4,0.8,0.2,30,150
1, productivity ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,2,0.4,0.2,30,150
1, productivity ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,4,0.8,0.2,30,150
1, productivity ,0fd9da96-794a-4f26-9205-f103e52a3ea6,5,1,0.2,30,150
1, productivity ,2836b64b-1cba-48df-a7e8-93cf1f128248,4,0.8,0.2,30,150
1, productivity ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,5,1,0.2,30,150
1, productivity ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,4,0.8,0.2,30,150
1, productivity ,3592667e-3aef-479e-bf78-226437a2ef06,5,1,0.2,30,150
1, productivity ,dd98f973-3eaf-45ab-a149-f45c7d162d22,5,1,0.2,30,150
1, productivity ,23cc6486-42de-4866-b69d-0ddc17147319,5,1,0.2,30,150
1, productivity ,636bb22e-0354-4154-a3d4-cfc35b4e6075,5,1,0.2,30,150
1, productivity ,16ae729b-3e58-4e52-9524-41ae74a1b29f,4,0.8,0.2,30,150
1, productivity ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,5,1,0.2,30,150
1, productivity ,91904946-01af-4240-9ffa-dde8a28fdfe2,5,1,0.2,30,150
1, social_utility ,b72cd33d-1e34-441f-af01-d2235c52858e,2,0.4,0.2,30,150
1, social_utility ,3592667e-3aef-479e-bf78-226437a2ef06,2,0.4,0.2,30,150
1, social_utility ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,2,0.4,0.2,30,150
1, social_utility ,dd98f973-3eaf-45ab-a149-f45c7d162d22,2,0.4,0.2,30,150
1, social_utility ,373e20fa-1caf-4ff8-9275-3565754c3afc,2,0.4,0.2,30,150
1, social_utility ,636bb22e-0354-4154-a3d4-cfc35b4e6075,1,0.2,0.2,30,150
1, social_utility ,c8f34861-6aa9-46ef-b990-99c4b2390c28,1,0.2,0.2,30,150
1, social_utility ,9399384b-9842-4c73-a4da-7e5878aba476,2,0.4,0.2,30,150
1, social_utility ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,3,0.6,0.2,30,150
1, social_utility ,0fd9da96-794a-4f26-9205-f103e52a3ea6,4,0.8,0.2,30,150
1, social_utility ,91904946-01af-4240-9ffa-dde8a28fdfe2,2,0.4,0.2,30,150
1, social_utility ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,3,0.6,0.2,30,150
1, social_utility ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,3,0.6,0.2,30,150
1, social_utility ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,4,0.8,0.2,30,150
1, social_utility ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,4,0.8,0.2,30,150
1, social_utility ,88a21769-c0be-4354-b0d2-d921853d8751,3,0.6,0.2,30,150
1, social_utility ,2836b64b-1cba-48df-a7e8-93cf1f128248,4,0.8,0.2,30,150
1, social_utility ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,5,1,0.2,30,150
1, social_utility ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,4,0.8,0.2,30,150
1, social_utility ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,5,1,0.2,30,150
1, social_utility ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,4,0.8,0.2,30,150
1, social_utility ,e103972b-8c66-47b6-9c38-8219003f1e16,5,1,0.2,30,150
1, social_utility ,23cc6486-42de-4866-b69d-0ddc17147319,5,1,0.2,30,150
1, social_utility ,16ae729b-3e58-4e52-9524-41ae74a1b29f,5,1,0.2,30,150
1, social_utility ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,5,1,0.2,30,150
1, supply_and_demand ,e103972b-8c66-47b6-9c38-8219003f1e16,3,0.6,0.2,30,150
1, supply_and_demand ,c8f34861-6aa9-46ef-b990-99c4b2390c28,3,0.6,0.2,30,150
1, supply_and_demand ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,3,0.6,0.2,30,150
1, supply_and_demand ,636bb22e-0354-4154-a3d4-cfc35b4e6075,3,0.6,0.2,30,150
1, supply_and_demand ,9399384b-9842-4c73-a4da-7e5878aba476,3,0.6,0.2,30,150
1, supply_and_demand ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,3,0.6,0.2,30,150
1, supply_and_demand ,91904946-01af-4240-9ffa-dde8a28fdfe2,3,0.6,0.2,30,150
1, supply_and_demand ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,3,0.6,0.2,30,150
1, supply_and_demand ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,3,0.6,0.2,30,150
1, supply_and_demand ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,3,0.6,0.2,30,150
1, supply_and_demand ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,3,0.6,0.2,30,150
1, supply_and_demand ,23cc6486-42de-4866-b69d-0ddc17147319,3,0.6,0.2,30,150
1, supply_and_demand ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,4,0.8,0.2,30,150
1, supply_and_demand ,88a21769-c0be-4354-b0d2-d921853d8751,4,0.8,0.2,30,150
1, supply_and_demand ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,4,0.8,0.2,30,150
1, supply_and_demand ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,4,0.8,0.2,30,150
1, supply_and_demand ,0fd9da96-794a-4f26-9205-f103e52a3ea6,5,1,0.2,30,150
1, supply_and_demand ,373e20fa-1caf-4ff8-9275-3565754c3afc,5,1,0.2,30,150
1, supply_and_demand ,3592667e-3aef-479e-bf78-226437a2ef06,5,1,0.2,30,150
1, supply_and_demand ,16ae729b-3e58-4e52-9524-41ae74a1b29f,5,1,0.2,30,150
1, supply_and_demand ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,3,0.6,0.2,30,150
1, supply_and_demand ,2836b64b-1cba-48df-a7e8-93cf1f128248,3,0.6,0.2,30,150
1, supply_and_demand ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,3,0.6,0.2,30,150
1, supply_and_demand ,b72cd33d-1e34-441f-af01-d2235c52858e,4,0.8,0.2,30,150
1, supply_and_demand ,dd98f973-3eaf-45ab-a149-f45c7d162d22,5,1,0.2,30,150
2, productivity ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.206896552,0.206896552,84,406
2, productivity ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,2,0.413793103,0.206896552,84,406
2, productivity ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.620689655,0.206896552,84,406
2, productivity ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.827586207,0.206896552,84,406
2, productivity ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,1.034482759,0.206896552,84,406
2, social_utility ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.201970443,0.201970443,82,406
2, social_utility ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.403940887,0.201970443,82,406
2, social_utility ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,4,0.807881773,0.201970443,82,406
2, social_utility ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.807881773,0.201970443,82,406
2, social_utility ,21e3627d-ed4f-407e-aaba-2fb63c30163e,5,1.009852217,0.201970443,82,406
2, supply_and_demand ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,1,0.221674877,0.221674877,90,406
2, supply_and_demand ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,2,0.443349754,0.221674877,90,406
2, supply_and_demand ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,3,0.665024631,0.221674877,90,406
2, supply_and_demand ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.886699507,0.221674877,90,406
2, supply_and_demand ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,5,1.108374384,0.221674877,90,406
2, productivity ,c8f34861-6aa9-46ef-b990-99c4b2390c28,2,0.405063291,0.202531646,16,79
2, productivity ,e103972b-8c66-47b6-9c38-8219003f1e16,2,0.4,0.2,16,80
2, productivity ,9399384b-9842-4c73-a4da-7e5878aba476,1,0.207317073,0.207317073,17,82
2, productivity ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,1,0.223529412,0.223529412,19,85
2, productivity ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,4,0.8,0.2,16,80
2, productivity ,23cc6486-42de-4866-b69d-0ddc17147319,2,0.414634146,0.207317073,17,82
2, productivity ,b72cd33d-1e34-441f-af01-d2235c52858e,4,0.8,0.2,16,80
2, productivity ,0fd9da96-794a-4f26-9205-f103e52a3ea6,2,0.447058824,0.223529412,19,85
2, productivity ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,2,0.405063291,0.202531646,16,79
2, productivity ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,2,0.4,0.2,16,80
2, productivity ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,4,0.8,0.2,16,80
2, productivity ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,3,0.670588235,0.223529412,19,85
2, productivity ,2836b64b-1cba-48df-a7e8-93cf1f128248,4,0.8,0.2,16,80
2, productivity ,16ae729b-3e58-4e52-9524-41ae74a1b29f,3,0.607594937,0.202531646,16,79
2, productivity ,373e20fa-1caf-4ff8-9275-3565754c3afc,5,1.036585366,0.207317073,17,82
2, productivity ,91904946-01af-4240-9ffa-dde8a28fdfe2,4,0.810126582,0.202531646,16,79
2, productivity ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,5,1.036585366,0.207317073,17,82
2, productivity ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,4,0.8,0.2,16,80
2, productivity ,636bb22e-0354-4154-a3d4-cfc35b4e6075,5,1.117647059,0.223529412,19,85
2, productivity ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,4,0.8,0.2,16,80
2, productivity ,3592667e-3aef-479e-bf78-226437a2ef06,5,1,0.2,16,80
2, productivity ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,5,1.012658228,0.202531646,16,79
2, productivity ,dd98f973-3eaf-45ab-a149-f45c7d162d22,5,1,0.2,16,80
2, productivity ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,5,1.117647059,0.223529412,19,85
2, productivity ,88a21769-c0be-4354-b0d2-d921853d8751,5,1.036585366,0.207317073,17,82
2, social_utility ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,1,0.211764706,0.211764706,18,85
2, social_utility ,dd98f973-3eaf-45ab-a149-f45c7d162d22,1,0.2,0.2,16,80
2, social_utility ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,1,0.189873418,0.189873418,15,79
2, social_utility ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,2,0.4,0.2,16,80
2, social_utility ,373e20fa-1caf-4ff8-9275-3565754c3afc,2,0.414634146,0.207317073,17,82
2, social_utility ,b72cd33d-1e34-441f-af01-d2235c52858e,2,0.4,0.2,16,80
2, social_utility ,9399384b-9842-4c73-a4da-7e5878aba476,2,0.414634146,0.207317073,17,82
2, social_utility ,636bb22e-0354-4154-a3d4-cfc35b4e6075,3,0.635294118,0.211764706,18,85
2, social_utility ,c8f34861-6aa9-46ef-b990-99c4b2390c28,3,0.569620253,0.189873418,15,79
2, social_utility ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,2,0.4,0.2,16,80
2, social_utility ,3592667e-3aef-479e-bf78-226437a2ef06,4,0.8,0.2,16,80
2, social_utility ,91904946-01af-4240-9ffa-dde8a28fdfe2,3,0.569620253,0.189873418,15,79
2, social_utility ,88a21769-c0be-4354-b0d2-d921853d8751,3,0.62195122,0.207317073,17,82
2, social_utility ,2836b64b-1cba-48df-a7e8-93cf1f128248,3,0.6,0.2,16,80
2, social_utility ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,3,0.635294118,0.211764706,18,85
2, social_utility ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,4,0.759493671,0.189873418,15,79
2, social_utility ,0fd9da96-794a-4f26-9205-f103e52a3ea6,4,0.847058824,0.211764706,18,85
2, social_utility ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,5,1,0.2,16,80
2, social_utility ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,4,0.829268293,0.207317073,17,82
2, social_utility ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,4,0.8,0.2,16,80
2, social_utility ,16ae729b-3e58-4e52-9524-41ae74a1b29f,5,0.949367089,0.189873418,15,79
2, social_utility ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,5,1.058823529,0.211764706,18,85
2, social_utility ,e103972b-8c66-47b6-9c38-8219003f1e16,5,1,0.2,16,80
2, social_utility ,23cc6486-42de-4866-b69d-0ddc17147319,5,1.036585366,0.207317073,17,82
2, social_utility ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,5,1,0.2,16,80
2, supply_and_demand ,c8f34861-6aa9-46ef-b990-99c4b2390c28,3,0.683544304,0.227848101,18,79
2, supply_and_demand ,636bb22e-0354-4154-a3d4-cfc35b4e6075,3,0.635294118,0.211764706,18,85
2, supply_and_demand ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,3,0.658536585,0.219512195,18,82
2, supply_and_demand ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,3,0.635294118,0.211764706,18,85
2, supply_and_demand ,9399384b-9842-4c73-a4da-7e5878aba476,3,0.658536585,0.219512195,18,82
2, supply_and_demand ,91904946-01af-4240-9ffa-dde8a28fdfe2,3,0.683544304,0.227848101,18,79
2, supply_and_demand ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,3,0.675,0.225,18,80
2, supply_and_demand ,e103972b-8c66-47b6-9c38-8219003f1e16,3,0.675,0.225,18,80
2, supply_and_demand ,2836b64b-1cba-48df-a7e8-93cf1f128248,3,0.675,0.225,18,80
2, supply_and_demand ,23cc6486-42de-4866-b69d-0ddc17147319,3,0.658536585,0.219512195,18,82
2, supply_and_demand ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,3,0.675,0.225,18,80
2, supply_and_demand ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,3,0.683544304,0.227848101,18,79
2, supply_and_demand ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,3,0.635294118,0.211764706,18,85
2, supply_and_demand ,88a21769-c0be-4354-b0d2-d921853d8751,4,0.87804878,0.219512195,18,82
2, supply_and_demand ,0fd9da96-794a-4f26-9205-f103e52a3ea6,4,0.847058824,0.211764706,18,85
2, supply_and_demand ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,4,0.911392405,0.227848101,18,79
2, supply_and_demand ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,3,0.675,0.225,18,80
2, supply_and_demand ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,3,0.675,0.225,18,80
2, supply_and_demand ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,5,1.058823529,0.211764706,18,85
2, supply_and_demand ,b72cd33d-1e34-441f-af01-d2235c52858e,4,0.9,0.225,18,80
2, supply_and_demand ,16ae729b-3e58-4e52-9524-41ae74a1b29f,5,1.139240506,0.227848101,18,79
2, supply_and_demand ,373e20fa-1caf-4ff8-9275-3565754c3afc,5,1.097560976,0.219512195,18,82
2, supply_and_demand ,3592667e-3aef-479e-bf78-226437a2ef06,4,0.9,0.225,18,80
2, supply_and_demand ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,5,1.125,0.225,18,80
2, supply_and_demand ,dd98f973-3eaf-45ab-a149-f45c7d162d22,5,1.125,0.225,18,80
3, productivity ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.215158924,0.215158924,88,409
3, productivity ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,2,0.430317848,0.215158924,88,409
3, productivity ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,3,0.645476773,0.215158924,88,409
3, productivity ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.860635697,0.215158924,88,409
3, productivity ,21e3627d-ed4f-407e-aaba-2fb63c30163e,5,1.075794621,0.215158924,88,409
3, social_utility ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,1,0.19804401,0.19804401,81,409
3, social_utility ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,2,0.39608802,0.19804401,81,409
3, social_utility ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.594132029,0.19804401,81,409
3, social_utility ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,4,0.792176039,0.19804401,81,409
3, social_utility ,21e3627d-ed4f-407e-aaba-2fb63c30163e,5,0.990220049,0.19804401,81,409
3, supply_and_demand ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,1,0.2200489,0.2200489,90,409
3, supply_and_demand ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,2,0.4400978,0.2200489,90,409
3, supply_and_demand ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.660146699,0.2200489,90,409
3, supply_and_demand ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,4,0.880195599,0.2200489,90,409
3, supply_and_demand ,21e3627d-ed4f-407e-aaba-2fb63c30163e,5,1.100244499,0.2200489,90,409
3, productivity ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,1,0.207317073,0.207317073,17,82
3, productivity ,23cc6486-42de-4866-b69d-0ddc17147319,1,0.219512195,0.219512195,18,82
3, productivity ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,1,0.2,0.2,16,80
3, productivity ,c8f34861-6aa9-46ef-b990-99c4b2390c28,2,0.4,0.2,16,80
3, productivity ,373e20fa-1caf-4ff8-9275-3565754c3afc,3,0.658536585,0.219512195,18,82
3, productivity ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,2,0.414634146,0.207317073,17,82
3, productivity ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,1,0.247058824,0.247058824,21,85
3, productivity ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,1,0.2,0.2,16,80
3, productivity ,e103972b-8c66-47b6-9c38-8219003f1e16,3,0.62195122,0.207317073,17,82
3, productivity ,2836b64b-1cba-48df-a7e8-93cf1f128248,2,0.494117647,0.247058824,21,85
3, productivity ,9399384b-9842-4c73-a4da-7e5878aba476,3,0.658536585,0.219512195,18,82
3, productivity ,0fd9da96-794a-4f26-9205-f103e52a3ea6,4,0.8,0.2,16,80
3, productivity ,16ae729b-3e58-4e52-9524-41ae74a1b29f,3,0.6,0.2,16,80
3, productivity ,91904946-01af-4240-9ffa-dde8a28fdfe2,5,1,0.2,16,80
3, productivity ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,3,0.741176471,0.247058824,21,85
3, productivity ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,4,0.829268293,0.207317073,17,82
3, productivity ,88a21769-c0be-4354-b0d2-d921853d8751,4,0.87804878,0.219512195,18,82
3, productivity ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,4,0.8,0.2,16,80
3, productivity ,3592667e-3aef-479e-bf78-226437a2ef06,5,1.036585366,0.207317073,17,82
3, productivity ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,5,1.097560976,0.219512195,18,82
3, productivity ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,4,0.8,0.2,16,80
3, productivity ,b72cd33d-1e34-441f-af01-d2235c52858e,4,0.988235294,0.247058824,21,85
3, productivity ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,5,1,0.2,16,80
3, productivity ,dd98f973-3eaf-45ab-a149-f45c7d162d22,5,1.235294118,0.247058824,21,85
3, productivity ,636bb22e-0354-4154-a3d4-cfc35b4e6075,5,1,0.2,16,80
3, social_utility ,9399384b-9842-4c73-a4da-7e5878aba476,1,0.195121951,0.195121951,16,82
3, social_utility ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,1,0.207317073,0.207317073,17,82
3, social_utility ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,1,0.2,0.2,16,80
3, social_utility ,91904946-01af-4240-9ffa-dde8a28fdfe2,2,0.4,0.2,16,80
3, social_utility ,373e20fa-1caf-4ff8-9275-3565754c3afc,2,0.390243902,0.195121951,16,82
3, social_utility ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,2,0.414634146,0.207317073,17,82
3, social_utility ,dd98f973-3eaf-45ab-a149-f45c7d162d22,1,0.188235294,0.188235294,16,85
3, social_utility ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,2,0.4,0.2,16,80
3, social_utility ,2836b64b-1cba-48df-a7e8-93cf1f128248,2,0.376470588,0.188235294,16,85
3, social_utility ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,2,0.4,0.2,16,80
3, social_utility ,c8f34861-6aa9-46ef-b990-99c4b2390c28,4,0.8,0.2,16,80
3, social_utility ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,3,0.62195122,0.207317073,17,82
3, social_utility ,88a21769-c0be-4354-b0d2-d921853d8751,3,0.585365854,0.195121951,16,82
3, social_utility ,3592667e-3aef-479e-bf78-226437a2ef06,4,0.829268293,0.207317073,17,82
3, social_utility ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,4,0.8,0.2,16,80
3, social_utility ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,4,0.780487805,0.195121951,16,82
3, social_utility ,b72cd33d-1e34-441f-af01-d2235c52858e,3,0.564705882,0.188235294,16,85
3, social_utility ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,4,0.8,0.2,16,80
3, social_utility ,636bb22e-0354-4154-a3d4-cfc35b4e6075,4,0.8,0.2,16,80
3, social_utility ,16ae729b-3e58-4e52-9524-41ae74a1b29f,5,1,0.2,16,80
3, social_utility ,e103972b-8c66-47b6-9c38-8219003f1e16,5,1.036585366,0.207317073,17,82
3, social_utility ,23cc6486-42de-4866-b69d-0ddc17147319,5,0.975609756,0.195121951,16,82
3, social_utility ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,4,0.752941176,0.188235294,16,85
3, social_utility ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,5,0.941176471,0.188235294,16,85
3, social_utility ,0fd9da96-794a-4f26-9205-f103e52a3ea6,5,1,0.2,16,80
3, supply_and_demand ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,3,0.658536585,0.219512195,18,82
3, supply_and_demand ,c8f34861-6aa9-46ef-b990-99c4b2390c28,3,0.675,0.225,18,80
3, supply_and_demand ,e103972b-8c66-47b6-9c38-8219003f1e16,3,0.658536585,0.219512195,18,82
3, supply_and_demand ,91904946-01af-4240-9ffa-dde8a28fdfe2,3,0.675,0.225,18,80
3, supply_and_demand ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,3,0.658536585,0.219512195,18,82
3, supply_and_demand ,9399384b-9842-4c73-a4da-7e5878aba476,3,0.658536585,0.219512195,18,82
3, supply_and_demand ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,3,0.635294118,0.211764706,18,85
3, supply_and_demand ,636bb22e-0354-4154-a3d4-cfc35b4e6075,3,0.675,0.225,18,80
3, supply_and_demand ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,3,0.675,0.225,18,80
3, supply_and_demand ,2836b64b-1cba-48df-a7e8-93cf1f128248,3,0.635294118,0.211764706,18,85
3, supply_and_demand ,23cc6486-42de-4866-b69d-0ddc17147319,3,0.658536585,0.219512195,18,82
3, supply_and_demand ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,3,0.675,0.225,18,80
3, supply_and_demand ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,3,0.658536585,0.219512195,18,82
3, supply_and_demand ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,3,0.635294118,0.211764706,18,85
3, supply_and_demand ,88a21769-c0be-4354-b0d2-d921853d8751,4,0.87804878,0.219512195,18,82
3, supply_and_demand ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,3,0.675,0.225,18,80
3, supply_and_demand ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,4,0.87804878,0.219512195,18,82
3, supply_and_demand ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,4,0.9,0.225,18,80
3, supply_and_demand ,3592667e-3aef-479e-bf78-226437a2ef06,5,1.097560976,0.219512195,18,82
3, supply_and_demand ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,4,0.9,0.225,18,80
3, supply_and_demand ,16ae729b-3e58-4e52-9524-41ae74a1b29f,5,1.125,0.225,18,80
3, supply_and_demand ,b72cd33d-1e34-441f-af01-d2235c52858e,4,0.847058824,0.211764706,18,85
3, supply_and_demand ,373e20fa-1caf-4ff8-9275-3565754c3afc,5,1.097560976,0.219512195,18,82
3, supply_and_demand ,0fd9da96-794a-4f26-9205-f103e52a3ea6,5,1.125,0.225,18,80
3, supply_and_demand ,dd98f973-3eaf-45ab-a149-f45c7d162d22,5,1.058823529,0.211764706,18,85
6, productivity ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.2,0.2,150,750
6, productivity ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,2,0.4,0.2,150,750
6, productivity ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.6,0.2,150,750
6, productivity ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,4,0.8,0.2,150,750
6, productivity ,21e3627d-ed4f-407e-aaba-2fb63c30163e,5,1,0.2,150,750
6, social_utility ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,1,0.2,0.2,150,750
6, social_utility ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,3,0.6,0.2,150,750
6, social_utility ,21e3627d-ed4f-407e-aaba-2fb63c30163e,3,0.6,0.2,150,750
6, social_utility ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.8,0.2,150,750
6, social_utility ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,1,0.2,150,750
6, supply_and_demand ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,1,0.2,0.2,150,750
6, supply_and_demand ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,2,0.4,0.2,150,750
